modelo,vector_size,window,epochs,sg,min_count,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,params
LightGBM,50,5,20,1,1,0.7472248834387175,0.024881396272975496,0.7764173630653882,0.02737503267963073,0.8274803731937649,0.020173838844943053,0.8007735840024411,0.017440132576262434,0.8252546259762721,0.024987142494533557,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,50,5,20,1,1,0.7527868259138617,0.020528622278298537,0.7751541696166786,0.023585949332071945,0.842391057003072,0.01988926687119497,0.8070346467240803,0.014525097007814841,0.8226713941485849,0.02047808868180264,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,50,5,20,1,1,0.751151774499159,0.015982920158134174,0.7778569106052667,0.021484008548931982,0.8333314370235521,0.02142801977079824,0.804239701592461,0.011506223893569367,0.8261976681094015,0.021983915506405816,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,50,5,20,1,1,0.7521279087096293,0.016480313443019347,0.7834829153913656,0.020105429122231015,0.8248321765843668,0.027474818992591715,0.8031413795132074,0.0132291145001669,0.827646435277656,0.021575859080548234,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,50,5,20,1,1,0.6205115922590535,0.004361843303107588,0.6186306747595041,0.0028257532995842566,0.994146091705541,0.004418082742788742,0.7626648627891253,0.0026401873344375675,0.7244034763385347,0.026162366259110465,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,50,5,20,1,1,0.6247588937855271,0.0050540753127188915,0.6210688279760856,0.00328360757142296,0.9957446808510639,0.0031914893617021266,0.7649882230205417,0.002875629756639985,0.725218528398842,0.026137477779106237,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,50,5,20,1,1,0.6672127482914991,0.010198788322328844,0.6536056363291076,0.006217644442165484,0.9733928774604619,0.012798417103983462,0.7820304045380133,0.006541352348728239,0.7685918491214587,0.023098843476681532,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,50,5,20,1,1,0.6675416746503162,0.01309137869362126,0.6532863514391025,0.007589676345802969,0.976052451928547,0.011943198559791127,0.782676138339146,0.008212327809400968,0.7707929072080283,0.024490726597191988,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,128,3,20,1,1,0.6672201996976859,0.01803466062313065,0.6572747834153876,0.011201520683891259,0.9563545340766868,0.017743994055987627,0.7790248525607241,0.011471319340115834,0.7320943489120435,0.019440026786751358,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,128,3,20,1,1,0.665583019309787,0.01457505670086161,0.6552777139267959,0.009456568629696066,0.9600694049379908,0.011698289699400235,0.7788703650764116,0.008567580617978481,0.7293400073012114,0.018356781322907804,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,128,3,20,1,1,0.712606714781461,0.017881433987499567,0.7083598682312001,0.011597133164182717,0.9036266924564798,0.023004898676310035,0.7940451371529941,0.013326940522241218,0.7822863959565478,0.0206035266757706,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,128,3,20,1,1,0.7171808136935556,0.01506819654885954,0.7101196246062769,0.011237035170384527,0.9110820343611332,0.018104431081029278,0.7980323254552967,0.010558956980835902,0.7854681614300831,0.02221024313577666,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,128,3,20,1,1,0.7175097400523727,0.024709911627081575,0.7248505377190755,0.0200954769289787,0.8706109910114919,0.02933535677764139,0.790765873628418,0.018399334473012046,0.7809638874082043,0.026117363692273753,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,128,3,20,1,1,0.7279619339592515,0.024203736163018803,0.7466937193432857,0.022068383178480623,0.843466264648993,0.024917080116929592,0.7918367277949543,0.017619348238922337,0.7981440038174248,0.026288273080682174,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,128,3,20,1,1,0.7433107662174534,0.024789343021591068,0.7661990514231316,0.024298868533643943,0.8381385823188076,0.02040720218162763,0.8003179303883801,0.017971561574319478,0.8115885184198393,0.020878923381402077,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,128,3,20,1,1,0.741997189755381,0.024113498937672003,0.7612480218784696,0.019079884292629776,0.8445272499715554,0.028663462602419545,0.8005072942645011,0.019628859913557714,0.8147582716919217,0.0213236638244738,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,128,3,20,1,1,0.7504875348619361,0.021707385953721993,0.7754365036706005,0.021569644872435154,0.8359995448856525,0.022132250083006042,0.8043236474691404,0.01648817348305578,0.8240821000418928,0.0191454452599661,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,128,3,20,1,1,0.7583317366034361,0.01504690028811587,0.785497101016148,0.020077393816511486,0.8349243372397316,0.020388678314646077,0.8091034767821729,0.010919238926690016,0.8295166693813526,0.017611928274051624,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,128,3,20,1,1,0.7501596729897171,0.02484400080939528,0.7729374526998283,0.020715760414917447,0.8397400159290023,0.02612037834980258,0.8047553698986567,0.019732890942302208,0.8232276510722697,0.01746200065820273,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,128,3,20,1,1,0.7537512507717528,0.024979849754865415,0.7807507236098331,0.02401681489503127,0.8333428148822393,0.023489288897343034,0.8059168522558678,0.018935288920964837,0.8296951606536307,0.01772631929337821,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,128,3,20,1,1,0.7593089353005046,0.01942766957783024,0.783984667384255,0.017209013845139547,0.8391995676413698,0.023704920919649076,0.8104343049169505,0.015828686740583957,0.8314193966626686,0.01577547740564533,"{'model__max_depth': 9, 'model__n_estimators': 200}"
