modelo,vector_size,window,epochs,sg,min_count,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,params
LightGBM,128,3,20,1,1,0.7400374699282536,0.024987827513576068,0.7616638917158298,0.023817273099990283,0.8397513937876893,0.022466359347789535,0.7985547041621375,0.018402834813112636,0.7944507135745373,0.022153054079562407,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,128,3,20,1,1,0.7380724276681356,0.023121599185937158,0.7670995559108238,0.022547495279813617,0.8237683467971328,0.01925961466277882,0.7942259527176382,0.016937229596072162,0.7975722775596621,0.023833775036952574,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,128,3,20,1,1,0.7439611675289008,0.03017585489758029,0.7744635973218601,0.026444387576163176,0.8227045170098988,0.026933532887079777,0.7976555662484113,0.02344461192154353,0.7986280813865799,0.025206164380348187,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,128,3,20,1,1,0.7374262843030807,0.02123936317246454,0.7619898011522918,0.019126130693199205,0.8322846740243486,0.017386566877454906,0.7954725645468054,0.015727262887182084,0.7938503449633545,0.023658602431755396,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,128,3,20,1,1,0.7485342019543973,0.024673685603481852,0.7749683126373108,0.02541329008053988,0.8328194333826374,0.017834699129788776,0.8026103016508612,0.017500367936274033,0.7977319317991605,0.02347034118583459,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,128,3,20,1,1,0.7420035766749697,0.02364032249089386,0.772122908319637,0.022118794269400034,0.8226988280805552,0.0184605792259231,0.7964675825115672,0.01765726965110812,0.7987296254532406,0.02413396534170082,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,128,3,20,1,1,0.6133252432351876,0.002469452900350038,0.6133991744470165,0.0018380410851482972,0.9994652406417112,0.0016042780748663165,0.7602255670804052,0.00174766775691369,0.7102120413097135,0.01960808961638188,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,128,3,20,1,1,0.6133252432351876,0.002469452900350038,0.6133991744470165,0.0018380410851482972,0.9994652406417112,0.0016042780748663165,0.7602255670804052,0.00174766775691369,0.7172659066345654,0.02082027540958903,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,128,3,20,1,1,0.6557876136339444,0.021266350448576492,0.6469284921131014,0.014897297795009706,0.9675219023779725,0.015321073603494715,0.7752588185339426,0.012076515095431822,0.7489909552262544,0.023735184315160706,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,128,3,20,1,1,0.6580762598198888,0.02141523174660026,0.6478450627999044,0.014243246205625252,0.9707133917396746,0.017531856100629684,0.7769578048233351,0.012772401928198455,0.7544467877595373,0.023210832227542482,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,128,5,20,1,1,0.657422665048647,0.02245150582299099,0.6503399931529368,0.012238436817909135,0.9547303447491181,0.025280027544841502,0.7736088135313374,0.015755917325672775,0.7305242714633596,0.02965374968227165,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,128,5,20,1,1,0.6593898362819612,0.022361491977140362,0.6505004796528386,0.013985464831100627,0.9616708385481854,0.016451923593292127,0.775995428936692,0.013823629943393478,0.7354091965201222,0.025454568036432222,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,128,5,20,1,1,0.7184880032360392,0.023375828935546586,0.723610507214277,0.017124061786953172,0.8759557401297077,0.0267498256436831,0.7923434454805973,0.01752274156461963,0.7746883358425609,0.026268231987099187,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,128,5,20,1,1,0.7171797492069575,0.02802509310430997,0.721689472824333,0.022732224051489888,0.8786181590624645,0.027860784541841446,0.7921702537096922,0.019755036807915197,0.7780777093568538,0.023734934949669818,"{'model__max_depth': 6, 'model__n_estimators': 100}"
