modelo,vector_size,window,epochs,sg,min_count,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,params
ExtraTrees,50,5,20,1,1,0.6495758089928494,0.009813314744352031,0.8617424242424242,0.11726970660984161,0.0945658263305322,0.020530302072878384,0.1698784556019101,0.03468720357179406,0.730723484993278,0.03242661510840571,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,50,5,20,1,1,0.7080515493071546,0.01859158709668316,0.8357047400645916,0.055099115880419734,0.2920868347338936,0.05055235745035532,0.42992314847771446,0.05724512152739164,0.7751972266744421,0.02325725308582131,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,50,5,20,1,1,0.7071546883206077,0.016826481408961952,0.8388462305317462,0.05047953588504579,0.2873249299719888,0.04828209705191813,0.42519123181086577,0.056356726693851,0.7799375111305497,0.02457710587129317,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,128,3,20,1,1,0.7138932654627721,0.025563290307734198,0.7694794531176687,0.07191279281520356,0.35714285714285715,0.050205346908414626,0.4858445778532866,0.05438388520870245,0.7519348918029076,0.03104709532927672,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,128,3,20,1,1,0.7121056033612088,0.021799050393810023,0.7761402839663429,0.05696686215215424,0.3453501400560224,0.055853871135238646,0.47493269995961596,0.056853282636285876,0.7499551877770043,0.03083691799307685,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,128,3,20,1,1,0.7476144305740717,0.020036996143376017,0.7935377690463997,0.047790129882499546,0.45626050420168074,0.037692354391168865,0.5785873597844524,0.03781955917171168,0.7985438485136992,0.013618002564916598,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,128,3,20,1,1,0.7512240940492062,0.019046423438738722,0.8031293112154725,0.047419471194604525,0.4598179271708684,0.03651991064756793,0.5840059675810412,0.03625929191396668,0.8028984166394793,0.014309460064732138,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,128,3,20,1,1,0.7512180341776754,0.018579997858107017,0.7643199952243217,0.04337925347242226,0.5023109243697479,0.028076132733343653,0.6057076035772653,0.02926675520542778,0.7950828827775689,0.015453794652198075,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,128,3,20,1,1,0.7629176261463257,0.02258496767060618,0.7473260115479456,0.04264915829721922,0.5721148459383754,0.03613523819529456,0.647327652444501,0.03315876628646347,0.8084548189316983,0.01807691242285562,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,128,3,20,1,1,0.7719165353694503,0.02713270399966384,0.7436796167836364,0.05047176809661387,0.6157983193277311,0.03685160065845711,0.6727855803150236,0.035397196417492165,0.8198664474781768,0.02412886778197559,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,128,3,20,1,1,0.781365895043025,0.024174357773554606,0.7610785544456011,0.042657415301143406,0.6230252100840337,0.04821135177173749,0.6839213378366961,0.03679019076252179,0.8242975300773013,0.02164609537377232,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,128,3,20,1,1,0.7881085120995434,0.024381481323152873,0.7636281195881652,0.04202279477429324,0.6442016806722689,0.0513616656512955,0.6975850283993713,0.03845800178906954,0.8263857538149079,0.02533475076552148,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,128,3,20,1,1,0.7890073930432674,0.03020280499476504,0.7621100617182875,0.04903906265990708,0.6501260504201681,0.051593393770172295,0.7006650021304742,0.04392188475103248,0.8234558086431442,0.026040209813988975,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,128,3,20,1,1,0.7876520017775622,0.027944610967495488,0.7640448932058329,0.049983291005765054,0.6430252100840337,0.04091739990535364,0.6974373266154816,0.03773352460153921,0.829404004064336,0.017108771857995652,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,128,3,20,1,1,0.7849452591605057,0.027518561348769285,0.760733145596703,0.0572351872097977,0.6418207282913165,0.03915963381059425,0.6945720365764835,0.03377844621791981,0.8297067239039908,0.021122854988820387,"{'model__max_depth': 9, 'model__n_estimators': 100}"
